route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
701,65081-1111100-0,12198915,"H St Transit Center",0,North,70107,701_0_17,1,2,H St TC
701,65081-1111100-0,12198916,"H St Transit Center",0,North,70102,701_0_17,1,2,H St TC
701,65081-1111100-0,12198917,"H St Transit Center",0,North,70105,701_0_17,1,2,H St TC
701,65081-1111100-0,12198918,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198919,"H St Transit Center",0,North,70104,701_0_17,1,2,H St TC
701,65081-1111100-0,12198920,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198921,"H St Transit Center",0,North,70106,701_0_17,1,2,H St TC
701,65081-1111100-0,12198922,"H St Transit Center",0,North,70107,701_0_17,1,2,H St TC
701,65081-1111100-0,12198923,"H St Transit Center",0,North,70102,701_0_17,1,2,H St TC
701,65081-1111100-0,12198924,"H St Transit Center",0,North,70105,701_0_17,1,2,H St TC
701,65081-1111100-0,12198925,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198926,"H St Transit Center",0,North,70104,701_0_17,1,2,H St TC
701,65081-1111100-0,12198927,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198928,"H St Transit Center",0,North,70106,701_0_17,1,2,H St TC
701,65081-1111100-0,12198929,"H St Transit Center",0,North,70107,701_0_17,1,2,H St TC
701,65081-1111100-0,12198930,"H St Transit Center",0,North,70102,701_0_17,1,2,H St TC
701,65081-1111100-0,12198931,"H St Transit Center",0,North,70105,701_0_17,1,2,H St TC
701,65081-1111100-0,12198932,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198933,"H St Transit Center",0,North,70104,701_0_17,1,2,H St TC
701,65081-1111100-0,12198934,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198935,"H St Transit Center",0,North,70106,701_0_17,1,2,H St TC
701,65081-1111100-0,12198936,"H St Transit Center",0,North,70107,701_0_17,1,2,H St TC
701,65081-1111100-0,12198937,"H St Transit Center",0,North,70102,701_0_17,1,2,H St TC
701,65081-1111100-0,12198938,"H St Transit Center",0,North,70105,701_0_17,1,2,H St TC
701,65081-1111100-0,12198939,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198940,"H St Transit Center",0,North,70104,701_0_17,1,2,H St TC
701,65081-1111100-0,12198941,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198942,"H St Transit Center",0,North,70106,701_0_17,1,2,H St TC
701,65081-1111100-0,12198943,"H St Transit Center",0,North,70102,701_0_17,1,2,H St TC
701,65081-1111100-0,12198944,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198945,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198946,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198947,"H St Transit Center",0,North,70103,701_0_17,1,2,H St TC
701,65081-1111100-0,12198888,"H St Transit Center",0,North,70101,701_0_17,1,2,H St TC
701,65081-1111100-0,12198841,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198842,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198843,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198844,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198845,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198846,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198847,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198848,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198849,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198850,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198851,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198852,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198853,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198854,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198855,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198856,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198857,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198858,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198859,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198860,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198861,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198862,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198863,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198864,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198865,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198866,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198867,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198868,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198869,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198870,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198871,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198872,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198873,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198874,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198875,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198876,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198877,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198878,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198879,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198880,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198881,"Palomar St Transit Center",1,South,70104,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198882,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198883,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198884,"Palomar St Transit Center",1,South,70107,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198885,"Palomar St Transit Center",1,South,70102,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198886,"Palomar St Transit Center",1,South,70105,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198887,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198889,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198890,"Palomar St Transit Center",1,South,70106,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198891,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198892,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198893,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198894,"Palomar St Transit Center",1,South,70103,701_1_16,1,2,Palomar St TC
701,65081-1111100-0,12198895,"Palomar St Transit Center",1,South,70101,701_1_16,1,2,Palomar St TC
704,65081-1111100-0,12199209,"E St Transit Center",0,North,70401,704_0_49,1,2,E St TC
704,65081-1111100-0,12198976,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12198977,"E St Transit Center",0,North,70403,704_0_47,1,2,E St TC
704,65081-1111100-0,12198978,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12198979,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12198980,"E St Transit Center",0,North,70401,704_0_47,1,2,E St TC
704,65081-1111100-0,12198981,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12198982,"E St Transit Center",0,North,70403,704_0_47,1,2,E St TC
704,65081-1111100-0,12198983,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12198984,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12198985,"E St Transit Center",0,North,70401,704_0_47,1,2,E St TC
704,65081-1111100-0,12198986,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12198987,"E St Transit Center",0,North,70403,704_0_47,1,2,E St TC
704,65081-1111100-0,12198988,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12198989,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12198990,"E St Transit Center",0,North,70401,704_0_47,1,2,E St TC
704,65081-1111100-0,12198991,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12198992,"E St Transit Center",0,North,70403,704_0_47,1,2,E St TC
704,65081-1111100-0,12198993,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12198994,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12198995,"E St Transit Center",0,North,70401,704_0_47,1,2,E St TC
704,65081-1111100-0,12198996,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12198997,"E St Transit Center",0,North,70403,704_0_47,1,2,E St TC
704,65081-1111100-0,12198998,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12198999,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12199000,"Sharp Med Ctr",0,North,70401,704_0_48,1,2,Sharp Med Ctr
704,65081-1111100-0,12199001,"E St Transit Center",0,North,70402,704_0_47,1,2,E St TC
704,65081-1111100-0,12199002,"Sharp Med Ctr",0,North,70403,704_0_48,1,2,Sharp Med Ctr
704,65081-1111100-0,12199211,"E St Transit Center",0,North,70405,704_0_47,1,2,E St TC
704,65081-1111100-0,12199003,"E St Transit Center",0,North,70404,704_0_47,1,2,E St TC
704,65081-1111100-0,12199004,"E St Transit Center",0,North,71204,704_0_47,1,2,E St TC
704,65081-1111100-0,12199210,"Palomar St Transit Center",1,South,70403,704_1_50,1,2,Palomar St TC
704,65081-1111100-0,12198948,"Palomar St Transit Center",1,South,70404,704_1_46,1,2,Palomar St TC
704,65081-1111100-0,12198949,"Palomar St Transit Center",1,South,70401,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198950,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198951,"Palomar St Transit Center",1,South,70403,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198952,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198953,"Palomar St Transit Center",1,South,70404,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198954,"Palomar St Transit Center",1,South,70401,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198955,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198956,"Palomar St Transit Center",1,South,70403,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198957,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198958,"Palomar St Transit Center",1,South,70404,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198959,"Palomar St Transit Center",1,South,70401,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198960,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198961,"Palomar St Transit Center",1,South,70403,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198962,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198963,"Palomar St Transit Center",1,South,70404,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198964,"Palomar St Transit Center",1,South,70401,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198965,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198966,"Palomar St Transit Center",1,South,70403,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198967,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198968,"Palomar St Transit Center",1,South,70404,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198969,"Palomar St Transit Center",1,South,70401,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198970,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198971,"Palomar St Transit Center",1,South,70403,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198972,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198973,"Palomar St Transit Center",1,South,70404,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198974,"Palomar St Transit Center",1,South,70402,704_1_45,1,2,Palomar St TC
704,65081-1111100-0,12198975,"Palomar St Transit Center",1,South,70405,704_1_45,1,2,Palomar St TC
705,65081-1111100-0,12199088,"Southwestern College",0,East,70501,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199072,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199089,"Southwestern College",0,East,70503,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199073,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199090,"Southwestern College",0,East,70501,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199074,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199091,"Southwestern College",0,East,70503,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199075,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199092,"Southwestern College",0,East,70504,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199076,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199093,"Southwestern College",0,East,70501,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199077,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199094,"Southwestern College",0,East,70503,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199078,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199095,"Southwestern College",0,East,70504,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199079,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199096,"Southwestern College",0,East,70501,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199080,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199097,"Southwestern College",0,East,70503,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199081,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199098,"Southwestern College",0,East,70504,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199082,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199099,"Southwestern College",0,East,70501,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199083,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199100,"Southwestern College",0,East,70504,705_2_32,1,2,Swtrn Clg
705,65081-1111100-0,12199084,"Plaza Bonita",0,East,70502,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199124,"Plaza Bonita",0,East,70503,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199125,"Plaza Bonita",0,East,70503,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199128,"Plaza Bonita",0,East,70503,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199129,"Plaza Bonita",0,East,70503,705_2_29,1,2,Plz Bta
705,65081-1111100-0,12199117,"E St Transit Center",1,West,70503,705_3_28,1,2,E St TC
705,65081-1111100-0,12199101,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199118,"E St Transit Center",1,West,70501,705_3_33,1,2,E St TC
705,65081-1111100-0,12199102,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199119,"E St Transit Center",1,West,70503,705_3_33,1,2,E St TC
705,65081-1111100-0,12199103,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199120,"E St Transit Center",1,West,70504,705_3_33,1,2,E St TC
705,65081-1111100-0,12199104,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199121,"E St Transit Center",1,West,70501,705_3_33,1,2,E St TC
705,65081-1111100-0,12199105,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199122,"E St Transit Center",1,West,70503,705_3_33,1,2,E St TC
705,65081-1111100-0,12199106,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199123,"E St Transit Center",1,West,70504,705_3_33,1,2,E St TC
705,65081-1111100-0,12199107,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199087,"E St Transit Center",1,West,70501,705_3_33,1,2,E St TC
705,65081-1111100-0,12199108,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199086,"E St Transit Center",1,West,70503,705_3_33,1,2,E St TC
705,65081-1111100-0,12199109,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199085,"E St Transit Center",1,West,70504,705_3_33,1,2,E St TC
705,65081-1111100-0,12199110,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199116,"E St Transit Center",1,West,70501,705_3_33,1,2,E St TC
705,65081-1111100-0,12199111,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199115,"E St Transit Center",1,West,70504,705_3_33,1,2,E St TC
705,65081-1111100-0,12199112,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199114,"E St Transit Center",1,West,70503,705_3_33,1,2,E St TC
705,65081-1111100-0,12199113,"E St Transit Center",1,West,70502,705_3_28,1,2,E St TC
705,65081-1111100-0,12199127,"E St Transit Center",1,West,70503,705_3_28,1,2,E St TC
705,65081-1111100-0,12199126,"E St Transit Center",1,West,70503,705_3_28,1,2,E St TC
705,65081-1111100-0,12199130,"E St Transit Center",1,West,70503,705_3_28,1,2,E St TC
705,65081-1111100-0,12199131,"E St Transit Center",1,West,70503,705_3_28,1,2,E St TC
707,65081-1111100-0,12199324,"Southwestern College",0,North,70504,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199012,"Southwestern College",0,North,70501,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199013,"Southwestern College",0,North,70503,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199014,"Southwestern College",0,North,70504,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199015,"Southwestern College",0,North,70501,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199016,"Southwestern College",0,North,70503,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199017,"Southwestern College",0,North,70504,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199022,"Southwestern College",0,North,70501,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199018,"Southwestern College",0,North,70503,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199019,"Southwestern College",0,North,70503,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199323,"Southwestern College",0,North,70905,707_0_14,1,2,Swtrn Clg
707,65081-1111100-0,12199005,"Otay Ranch Town Ctr",1,South,70501,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199006,"Otay Ranch Town Ctr",1,South,70503,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199007,"Otay Ranch Town Ctr",1,South,70504,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199008,"Otay Ranch Town Ctr",1,South,70501,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199009,"Otay Ranch Town Ctr",1,South,70503,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199010,"Otay Ranch Town Ctr",1,South,70504,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199011,"Otay Ranch Town Ctr",1,South,70501,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199020,"Otay Ranch Town Ctr",1,South,70503,707_1_13,1,2,Oty Rch Twn Ctr
707,65081-1111100-0,12199021,"Otay Ranch Town Ctr",1,South,70503,707_1_13,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199446,"Southwestern College",0,East,70904,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199430,"Eastlake",0,East,70901,709_2_87,1,2,Eastlake
709,65081-1111100-0,12199468,"Southwestern College",0,East,70903,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199503,"L Southwestern College",0,East,70906,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199508,"Eastlake",0,East,70907,709_2_87,1,2,Eastlake
709,6508119-1111100-19,12199541,"L Southwestern College",0,East,70909,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199464,"Southwestern College",0,East,70902,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199545,"L Southwestern College",0,East,70910,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199448,"Eastlake",0,East,70904,709_2_87,1,2,Eastlake
709,6508119-1111100-19,12199504,"L Southwestern College",0,East,70906,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199488,"Southwestern College",0,East,70905,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199542,"L Southwestern College",0,East,70909,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199470,"Eastlake",0,East,70903,709_2_87,1,2,Eastlake
709,6508119-1111100-19,12199546,"L Southwestern College",0,East,70910,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199528,"Southwestern College",0,East,70908,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199505,"L Southwestern College",0,East,70906,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199466,"Eastlake HS",0,East,70902,709_2_93,1,2,Eastlake HS
709,6508119-1111100-19,12199543,"L Southwestern College",0,East,70909,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199432,"Southwestern College",0,East,70901,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199547,"L Southwestern College",0,East,70910,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199490,"Otay Ranch Town Ctr",0,East,70905,709_2_90,1,2,Oty Rch Twn Ctr
709,6508119-1111100-19,12199506,"L Southwestern College",0,East,70906,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199510,"Southwestern College",0,East,70907,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199544,"L Southwestern College",0,East,70909,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199530,"Otay Ranch Town Ctr",0,East,70908,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199450,"Southwestern College",0,East,70904,709_2_77,1,2,Swtrn Clg
709,6508119-1111100-19,12199507,"L Southwestern College",0,East,70906,709_2_94,1,2,L Swtrn Clg
709,65081-1111100-0,12199434,"Otay Ranch Town Ctr",0,East,70901,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199472,"Southwestern College",0,East,70903,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199512,"Otay Ranch Town Ctr",0,East,70907,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199492,"Southwestern College",0,East,70905,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199452,"Otay Ranch Town Ctr",0,East,70904,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199532,"Southwestern College",0,East,70908,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199474,"Otay Ranch Town Ctr",0,East,70903,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199436,"Southwestern College",0,East,70901,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199494,"Otay Ranch Town Ctr",0,East,70905,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199514,"Southwestern College",0,East,70907,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199534,"Otay Ranch Town Ctr",0,East,70908,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199454,"Southwestern College",0,East,70904,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199438,"Otay Ranch Town Ctr",0,East,70901,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199476,"Southwestern College",0,East,70903,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199516,"Otay Ranch Town Ctr",0,East,70907,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199496,"Southwestern College",0,East,70905,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199456,"Eastlake HS",0,East,70904,709_2_93,1,2,Eastlake HS
709,65081-1111100-0,12199536,"Southwestern College",0,East,70908,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199478,"Otay Ranch Town Ctr",0,East,70903,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199440,"Southwestern College",0,East,70901,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199498,"Eastlake",0,East,70905,709_2_87,1,2,Eastlake
709,65081-1111100-0,12199518,"Southwestern College",0,East,70907,709_2_77,1,2,Swtrn Clg
709,65081-1111100-0,12199538,"Otay Ranch Town Ctr",0,East,70908,709_2_90,1,2,Oty Rch Twn Ctr
709,65081-1111100-0,12199458,"Southwestern College",0,East,70904,709_2_77,1,2,Swtrn Clg
