trip_id,shape_id
12267446,520_3_159
12267368,520_3_159
12267462,520_3_159
12267348,520_3_159
12267477,520_3_159
12267391,520_3_159
12267432,520_3_159
12267412,520_3_159
12267448,520_3_159
12267370,520_3_159
12267464,520_3_159
12267350,520_3_159
12267479,520_3_159
12267393,520_3_159
12267434,520_3_159
12267414,520_3_159
12267450,520_3_159
12267372,520_3_159
12267352,520_3_159
12267395,520_3_159
12267416,520_3_159
12267374,520_3_159
12267354,520_3_159
12267397,520_3_159
12267418,520_3_159
12267376,520_3_159
12267483,530_2_194
12339282,530_2_197
12267535,530_2_194
12339281,530_2_197
12267587,530_2_195
12267605,530_2_194
12267502,530_2_195
12267521,530_2_195
12267554,530_2_195
12267573,530_2_195
12267485,530_2_195
12267620,530_2_195
12267537,530_2_195
12267635,530_2_200
12267738,530_2_195
12267653,530_2_200
12267589,530_2_195
12267671,530_2_200
12267607,530_2_195
12267689,530_2_200
12267504,530_2_195
12267707,530_2_200
12267523,530_2_195
12267723,530_2_200
12267556,530_2_195
12267637,530_2_200
12267575,530_2_195
12267655,530_2_200
12267487,530_2_195
12267673,530_2_200
12267622,530_2_195
12267691,530_2_200
12267539,530_2_195
12267709,530_2_200
12267740,530_2_195
12267725,530_2_200
12267591,530_2_195
12267639,530_2_200
12267609,530_2_195
12267657,530_2_200
12267506,530_2_195
12267675,530_2_200
12267525,530_2_195
12267693,530_2_200
12267558,530_2_195
12267711,530_2_200
12267577,530_2_195
12267727,530_2_200
12267489,530_2_195
12267641,530_2_200
12267624,530_2_195
12267659,530_2_200
12267541,530_2_195
12267677,530_2_200
12267742,530_2_195
12267695,530_2_200
12267593,530_2_195
12267713,530_2_200
12267611,530_2_195
12267729,530_2_200
12267508,530_2_195
12267643,530_2_200
12267527,530_2_195
12267661,530_2_200
12267560,530_2_195
12267679,530_2_200
12267579,530_2_195
12267697,530_2_200
12267491,530_2_195
12267715,530_2_200
12267626,530_2_195
12267731,530_2_200
12267543,530_2_195
12267645,530_2_200
12267744,530_2_195
12267663,530_2_200
12267595,530_2_195
12267681,530_2_200
12267613,530_2_195
12267699,530_2_200
12267510,530_2_195
12267717,530_2_200
12267529,530_2_195
12267733,530_2_200
12267562,530_2_195
12267647,530_2_200
12267581,530_2_195
12267665,530_2_200
12267493,530_2_195
12267683,530_2_200
12267628,530_2_195
12267701,530_2_200
12267545,530_2_195
12267719,530_2_200
12267746,530_2_195
12267735,530_2_200
12267597,530_2_195
12267649,530_2_200
12267615,530_2_195
12267667,530_2_200
12267512,530_2_195
12267685,530_2_200
12267531,530_2_195
12267703,530_2_200
12267564,530_2_195
12267583,530_2_195
12267495,530_2_195
12267630,530_2_195
12267547,530_2_195
12267599,530_2_195
12267514,530_2_195
12267566,530_2_195
12267497,530_2_195
12267549,530_2_195
12267601,530_2_198
12267516,530_2_198
12267568,530_2_198
12267501,530_3_152
12267520,530_3_152
12267484,530_3_204
12267553,530_3_152
12267572,530_3_152
12267536,530_3_204
12267619,530_3_152
12267588,530_3_204
12267634,530_3_152
12267606,530_3_204
12267652,530_3_152
12267503,530_3_204
12267670,530_3_152
12267522,530_3_204
12267688,530_3_152
12267555,530_3_204
12267706,530_3_152
12267574,530_3_204
12267722,530_3_152
12267486,530_3_204
12267636,530_3_152
12267621,530_3_204
12267654,530_3_152
12267538,530_3_204
12267672,530_3_152
12267739,530_3_204
12267690,530_3_152
12267590,530_3_204
12267708,530_3_152
12267608,530_3_204
12267724,530_3_152
12267505,530_3_204
12267638,530_3_152
12267524,530_3_204
12267656,530_3_152
12267557,530_3_204
12267674,530_3_152
12267576,530_3_204
12267692,530_3_152
12267488,530_3_204
12267710,530_3_152
12267623,530_3_204
12267726,530_3_152
12267540,530_3_204
12267640,530_3_152
12267741,530_3_204
12267658,530_3_152
12267592,530_3_204
12267676,530_3_152
12267610,530_3_204
12267694,530_3_152
12267507,530_3_204
12267712,530_3_152
12267526,530_3_204
12267728,530_3_152
12267559,530_3_204
12267642,530_3_152
12267578,530_3_204
12267660,530_3_152
12267490,530_3_204
12267678,530_3_152
12267625,530_3_204
12267696,530_3_152
12267542,530_3_204
12267714,530_3_152
12267743,530_3_204
12267730,530_3_152
12267594,530_3_204
12267644,530_3_152
12267612,530_3_204
12267662,530_3_152
12267509,530_3_204
12267680,530_3_152
12267528,530_3_204
12267698,530_3_152
12267561,530_3_204
12267716,530_3_152
12267580,530_3_204
12267732,530_3_152
12267492,530_3_204
12267646,530_3_152
12267627,530_3_204
12267664,530_3_152
12267544,530_3_204
12267682,530_3_152
12267745,530_3_204
12267700,530_3_152
12267596,530_3_204
12267718,530_3_152
12267614,530_3_204
12267734,530_3_152
12267511,530_3_204
12267648,530_3_152
12267530,530_3_204
12267666,530_3_152
12267563,530_3_204
12267684,530_3_152
12267582,530_3_204
12267702,530_3_152
12267494,530_3_204
12267629,530_3_204
12267546,530_3_204
12267747,530_3_204
12267598,530_3_204
12267616,530_3_204
12267513,530_3_204
12267532,530_3_204
12267565,530_3_204
12267584,530_3_204
12267496,530_3_204
12267631,530_3_204
12267548,530_3_204
12267600,530_3_204
12267515,530_3_204
12267567,530_3_204
12267498,530_3_204
12267550,530_3_204
12267602,530_3_157
12267517,530_3_157
12267569,530_3_157
124,air
11313237,
113132372,
11313238,
11313239,
11313240,
11313233,
113132332,
11313234,
11313235,
11313236,
11313181,
11313182,
11313195,
11313209,
11313183,
11313196,
11313180,
11313184,
11313197,
11313211,
11313185,
11313198,
11313179,
11313186,
11313199,
11313210,
11313187,
11313200,
11313178,
11313188,
11313201,
11313212,
11313189,
11313202,
11313177,
11313190,
11313203,
11313176,
11313191,
11313204,
11313213,
11313192,
11313205,
11313175,
11313193,
11313206,
11313208,
11313194,
11313207,
11313155,
11313174,
11313220,
11313156,
11313214,
11313221,
11313157,
11313173,
11313222,
11313158,
11313215,
11313223,
11313159,
11313172,
11313224,
11313160,
11313216,
11313225,
11313161,
11313171,
11313226,
11313162,
11313217,
11313227,
11313163,
11313170,
11313228,
11313164,
11313169,
11313229,
11313165,
11313218,
11313230,
11313166,
11313168,
11313231,
11313167,
11313219,
11313232,
11313267,
11313268,
11313281,
11313295,
11313269,
11313282,
11313266,
11313270,
11313283,
11313297,
11313271,
11313284,
11313265,
11313272,
11313285,
11313296,
11313273,
11313286,
11313264,
11313274,
11313287,
11313298,
11313275,
11313288,
11313263,
11313276,
11313289,
11313262,
11313277,
11313290,
11313299,
11313278,
11313291,
11313261,
11313279,
11313292,
11313294,
11313280,
11313293,
11313327,
11313332,
11313330,
11313241,
11313260,
11313306,
11313242,
11313300,
11313307,
11313243,
11313259,
11313308,
11313244,
11313301,
11313309,
11313245,
11313258,
11313310,
11313246,
11313302,
11313311,
11313247,
11313257,
11313312,
11313248,
11313303,
11313313,
11313249,
11313256,
11313314,
11313250,
11313255,
11313315,
11313251,
11313304,
11313316,
11313252,
11313254,
11313317,
11313253,
11313305,
11313318,
11313331,
11313329,
11313328,
12357892,510_0_281
12358390,510_0_281
12357893,510_0_281
12358386,510_0_281
12357894,510_0_281
12358388,510_0_281
12357895,510_0_281
12358028,510_0_281
12357896,510_0_281
12358029,510_0_281
12357897,510_0_281
12358030,510_0_281
12357898,510_0_281
12358031,510_0_281
12357899,510_0_281
12358032,510_0_281
12357900,510_0_281
12358033,510_0_281
12357901,510_0_281
12358034,510_0_281
12357902,510_0_281
12358192,510_0_281
12357903,510_0_281
12358209,510_0_281
12357904,510_0_281
12358205,510_0_281
12357905,510_0_281
12358191,510_0_281
12357906,510_0_281
12358199,510_0_281
12357907,510_0_281
12357908,510_0_281
12357909,510_0_281
12357910,510_0_281
12357911,510_0_281
12357912,510_0_281
12357913,510_0_281
12357914,510_0_281
12357915,510_0_281
12357916,510_0_281
12357917,510_0_281
12357918,510_0_281
12357919,510_0_281
12357920,510_0_281
12357921,510_0_281
12357922,510_0_281
12357923,510_0_281
12357924,510_0_281
12357925,510_0_281
12357926,510_0_281
12357927,510_0_281
12357928,510_0_281
12357929,510_0_281
12358468,510_0_269
12357930,510_0_281
12358394,510_0_269
12357931,510_0_281
12358395,510_0_269
12357932,510_0_281
12358396,510_0_269
12357933,510_0_281
12358397,510_0_269
12357934,510_0_281
12358470,510_0_281
12358398,510_0_269
12357935,510_0_281
12358041,510_0_281
12358399,510_0_269
12357936,510_0_281
12358042,510_0_281
12357937,510_0_281
12358043,510_0_281
12357938,510_0_281
12358044,510_0_281
12357939,510_0_281
12358197,510_0_281
12357940,510_0_281
12358193,510_0_281
12357941,510_0_281
12358198,510_0_281
12357942,510_0_281
12358194,510_0_281
12357943,510_0_281
12358196,510_0_281
12357944,510_0_281
12358195,510_0_281
12357945,510_0_281
12358190,510_0_281
12357946,510_0_281
12358365,510_0_281
12357947,510_0_281
12357948,510_0_281
12357949,510_0_281
12357950,510_0_281
12358210,510_0_281
12357951,510_0_281
12358211,510_0_281
12357952,510_0_281
12358212,510_0_281
12357953,510_0_281
12357954,510_0_281
12358374,510_0_281
12358375,510_0_281
12358013,510_0_281
12358014,510_0_281
12358213,510_0_281
12358214,510_0_281
12358215,510_0_281
12358200,510_0_281
12358380,510_1_251
12358385,510_1_251
12358376,510_1_251
12358389,510_1_251
12358377,510_1_251
12358387,510_1_251
12358378,510_1_251
12358379,510_1_282
12358022,510_1_251
12358208,510_1_282
12358381,510_1_251
12358202,510_1_282
12358025,510_1_251
12357955,510_1_282
12358024,510_1_251
12358391,510_1_282
12357956,510_1_282
12358392,510_1_282
12357957,510_1_282
12358393,510_1_282
12357958,510_1_282
12358021,510_1_282
12357959,510_1_282
12358023,510_1_282
12357960,510_1_282
12358020,510_1_282
12357961,510_1_282
12358027,510_1_282
12357962,510_1_282
12358026,510_1_282
12357963,510_1_282
12357964,510_1_282
12357965,510_1_282
12357966,510_1_282
12357967,510_1_282
12357968,510_1_282
12357969,510_1_282
12357970,510_1_282
12357971,510_1_282
12357972,510_1_282
12357973,510_1_282
12357974,510_1_282
12357975,510_1_282
12357976,510_1_282
12357977,510_1_282
12357978,510_1_282
12357979,510_1_282
12357980,510_1_282
12357981,510_1_282
12357982,510_1_282
12357983,510_1_282
12357984,510_1_282
12357985,510_1_282
12357986,510_1_282
12357987,510_1_282
12357988,510_1_282
12357989,510_1_282
12357990,510_1_282
12358469,510_1_282
12357991,510_1_282
12358207,510_1_282
12357992,510_1_282
12358203,510_1_282
12357993,510_1_282
12358201,510_1_282
12357994,510_1_282
12358206,510_1_282
12357995,510_1_282
12358204,510_1_282
12357996,510_1_282
12358035,510_1_282
12357997,510_1_282
12358036,510_1_282
12357998,510_1_282
12358037,510_1_282
12357999,510_1_282
12358038,510_1_282
12358000,510_1_282
12358039,510_1_282
12358001,510_1_282
12358040,510_1_282
12358002,510_1_282
12358364,510_1_282
12358003,510_1_282
12358004,510_1_282
12358005,510_1_282
12358006,510_1_282
12358007,510_1_282
12358008,510_1_282
12358009,510_1_282
12358010,510_1_282
12358011,510_1_282
12358012,510_1_282
12358373,510_1_282
12358372,510_1_282
12358370,510_1_282
12358371,510_1_282
12358015,510_1_282
12358016,510_1_282
12358017,510_1_282
12358018,510_1_282
12358019,510_1_282
12358189,520_2_155
12358186,520_2_155
12358185,520_2_155
12358117,520_2_186
12358187,520_2_155
12358118,520_2_186
12358119,520_2_186
12358120,520_2_186
12358121,520_2_186
12358122,520_2_186
12358123,520_2_186
12358124,520_2_186
12358125,520_2_186
12358126,520_2_186
12358127,520_2_186
12358128,520_2_186
12358129,520_2_186
12358130,520_2_186
12358131,520_2_186
12358132,520_2_186
12358133,520_2_186
12358134,520_2_186
12358135,520_2_186
12358136,520_2_186
12358137,520_2_186
12358138,520_2_186
12358139,520_2_186
12358140,520_2_186
12358141,520_2_186
12358142,520_2_186
12358143,520_2_186
12358144,520_2_186
12358145,520_2_186
12358146,520_2_186
12358147,520_2_186
12358148,520_2_186
12358149,520_2_186
12358150,520_2_186
12358151,520_2_186
12358152,520_2_186
12358153,520_2_186
12358154,520_2_186
12358155,520_2_186
12358156,520_2_186
12358157,520_2_186
12358158,520_2_186
12358159,520_2_186
12358160,520_2_186
12358161,520_2_186
12358162,520_2_186
12358163,520_2_186
12358164,520_2_186
12358165,520_2_186
12358166,520_2_186
12358167,520_2_186
12358168,520_2_186
12358169,520_2_186
12358170,520_2_186
12358171,520_2_186
12358172,520_2_186
12358173,520_2_186
12358174,520_2_186
12358175,520_2_186
12358176,520_2_186
12358177,520_2_186
12358178,520_2_186
12358179,520_2_186
12358180,520_2_186
12358181,520_2_186
12358182,520_2_186
12358183,520_2_186
12358184,520_2_186
12358384,520_3_188
12358382,520_3_188
12358045,520_3_159
12358188,520_3_187
12358383,520_3_188
12358046,520_3_159
12358047,520_3_159
12358048,520_3_159
12358049,520_3_159
12358050,520_3_159
12358051,520_3_159
12358052,520_3_159
12358053,520_3_159
12358054,520_3_159
12358055,520_3_159
12358056,520_3_159
12358057,520_3_159
12358058,520_3_159
12358059,520_3_159
12358060,520_3_159
12358061,520_3_159
12358062,520_3_159
12358063,520_3_159
12358064,520_3_159
12358065,520_3_159
12358066,520_3_159
12358067,520_3_159
12358068,520_3_159
12358069,520_3_159
12358070,520_3_159
12358071,520_3_159
12358072,520_3_159
12358073,520_3_159
12358074,520_3_159
12358075,520_3_159
12358076,520_3_159
12358077,520_3_159
12358078,520_3_159
12358079,520_3_159
12358080,520_3_159
12358081,520_3_159
12358082,520_3_159
12358083,520_3_159
12358084,520_3_159
12358085,520_3_159
12358086,520_3_159
12358087,520_3_159
12358088,520_3_159
12358089,520_3_159
12358090,520_3_159
12358091,520_3_159
12358092,520_3_159
12358093,520_3_159
12358094,520_3_159
12358095,520_3_159
12358096,520_3_159
12358097,520_3_159
12358098,520_3_159
12358099,520_3_159
12358100,520_3_159
12358101,520_3_159
12358102,520_3_159
12358103,520_3_159
12358104,520_3_159
12358105,520_3_159
12358106,520_3_159
12358107,520_3_159
12358108,520_3_159
12358109,520_3_159
12358110,520_3_159
12358111,520_3_159
12358112,520_3_159
12358113,520_3_159
12358114,520_3_159
12358115,520_3_159
12358116,520_3_159
12358216,530_2_194
12358217,530_2_194
12358341,530_2_197
12358218,530_2_194
12358343,530_2_170
12358219,530_2_194
12358342,530_2_197
12358220,530_2_195
12358346,530_2_170
12358221,530_2_195
12358222,530_2_195
12358223,530_2_195
12358224,530_2_195
12358225,530_2_195
12358226,530_2_195
12358227,530_2_195
12358228,530_2_195
12358229,530_2_195
12358230,530_2_195
12358231,530_2_195
12358232,530_2_195
12358233,530_2_195
12358234,530_2_195
12358235,530_2_195
12358236,530_2_195
12358237,530_2_195
12358238,530_2_195
12358239,530_2_195
12358240,530_2_195
12358241,530_2_195
12358242,530_2_195
12358243,530_2_195
12358244,530_2_195
12358245,530_2_195
12358246,530_2_195
12358247,530_2_195
12358248,530_2_195
12358249,530_2_195
12358250,530_2_195
12358251,530_2_195
12358252,530_2_195
12358253,530_2_195
12358254,530_2_195
12358255,530_2_195
12358256,530_2_195
12358257,530_2_195
12358258,530_2_195
12358259,530_2_195
12358260,530_2_195
12358261,530_2_195
12358262,530_2_195
12358263,530_2_195
12358264,530_2_195
12358265,530_2_195
12358266,530_2_195
12358267,530_2_195
12358268,530_2_195
12358269,530_2_195
12358270,530_2_195
12358271,530_2_195
12358272,530_2_195
12358273,530_2_195
12358274,530_2_195
12358275,530_2_195
12358276,530_2_195
12358277,530_2_195
12358278,530_2_195
12358279,530_2_195
12358348,530_2_195
12358349,530_2_195
12358350,530_2_195
12358351,530_2_195
12358352,530_2_195
12358358,530_2_198
12358359,530_2_198
12358360,530_2_198
12358344,530_3_206
12358347,530_3_207
12358280,530_3_205
12358281,530_3_205
12358340,530_3_207
12358345,530_3_206
12358282,530_3_205
12358283,530_3_205
12358284,530_3_205
12358285,530_3_205
12358286,530_3_205
12358287,530_3_205
12358288,530_3_205
12358289,530_3_205
12358290,530_3_205
12358291,530_3_205
12358292,530_3_205
12358293,530_3_205
12358294,530_3_205
12358295,530_3_205
12358296,530_3_205
12358297,530_3_205
12358298,530_3_205
12358299,530_3_205
12358300,530_3_205
12358301,530_3_205
12358302,530_3_205
12358303,530_3_205
12358304,530_3_205
12358305,530_3_205
12358306,530_3_205
12358307,530_3_205
12358308,530_3_205
12358309,530_3_205
12358310,530_3_205
12358311,530_3_205
12358312,530_3_205
12358313,530_3_205
12358314,530_3_205
12358315,530_3_205
12358316,530_3_205
12358317,530_3_205
12358318,530_3_205
12358319,530_3_205
12358320,530_3_205
12358321,530_3_205
12358322,530_3_205
12358323,530_3_205
12358324,530_3_205
12358325,530_3_205
12358326,530_3_205
12358327,530_3_205
12358328,530_3_205
12358329,530_3_205
12358330,530_3_205
12358481,530_3_207
12358331,530_3_205
12358482,530_3_207
12358332,530_3_205
12358483,530_3_207
12358333,530_3_205
12358484,530_3_207
12358334,530_3_205
12358335,530_3_205
12358368,530_3_205
12358336,530_3_205
12358367,530_3_205
12358337,530_3_205
12358366,530_3_205
12358338,530_3_205
12358369,530_3_205
12358339,530_3_205
12358353,530_3_205
12358354,530_3_205
12358355,530_3_205
12358356,530_3_205
12358357,530_3_205
12358361,530_3_208
12358362,530_3_208
12358363,530_3_208
12421278,510_0_269
12421279,510_0_269
12420866,510_0_281
12421280,510_0_269
12420867,510_0_281
12421281,510_0_269
12420868,510_0_281
12420869,510_0_281
12420870,510_0_281
12420871,510_0_281
12420872,510_0_281
12420873,510_0_281
12420874,510_0_281
12420875,510_0_281
12420876,510_0_281
12420877,510_0_281
12420878,510_0_281
12420879,510_0_281
12420880,510_0_281
12420881,510_0_281
12420882,510_0_281
12420883,510_0_281
12420884,510_0_281
12420885,510_0_281
12420886,510_0_281
12420887,510_0_281
12420888,510_0_281
12420889,510_0_281
12420890,510_0_281
12420891,510_0_281
12420892,510_0_281
12420893,510_0_281
12420894,510_0_281
12420895,510_0_281
12420896,510_0_281
12420897,510_0_281
12420898,510_0_281
12420899,510_0_281
12420900,510_0_281
12420901,510_0_281
12420902,510_0_281
12420903,510_0_281
12420904,510_0_281
12420905,510_0_281
12420906,510_0_281
12420907,510_0_281
12420908,510_0_281
12420909,510_0_281
12420910,510_0_281
12420911,510_0_281
12420912,510_0_281
12420913,510_0_281
12420914,510_0_281
12420915,510_0_281
12420916,510_0_281
12420917,510_0_281
12420918,510_0_281
12420919,510_0_281
12420920,510_0_281
12420921,510_0_281
12420922,510_0_281
12420923,510_0_281
12420924,510_0_281
12420925,510_0_281
12420926,510_0_281
12420927,510_0_281
12420928,510_0_281
12420929,510_0_281
12420865,510_0_281
12420930,510_0_281
12420931,510_0_281
12420932,510_0_281
12420933,510_0_281
12420934,510_0_281
12420935,510_0_281
12420936,510_0_281
12421237,510_0_281
12421005,510_1_251
12421007,510_1_251
12421006,510_1_251
12420937,510_1_282
12420938,510_1_282
12420939,510_1_282
12420940,510_1_282
12420941,510_1_282
12420942,510_1_282
12420943,510_1_282
12420944,510_1_282
12420945,510_1_282
12420946,510_1_282
12420947,510_1_282
12420948,510_1_282
12420949,510_1_282
12420950,510_1_282
12420951,510_1_282
12420952,510_1_282
12420953,510_1_282
12420954,510_1_282
12420955,510_1_282
12420956,510_1_282
12420957,510_1_282
12420958,510_1_282
12420959,510_1_282
12420960,510_1_282
12420961,510_1_282
12420962,510_1_282
12420963,510_1_282
12420964,510_1_282
12420965,510_1_282
12420966,510_1_282
12420967,510_1_282
12420968,510_1_282
12420969,510_1_282
12420970,510_1_282
12420971,510_1_282
12420972,510_1_282
12420973,510_1_282
12420974,510_1_282
12420975,510_1_282
12420976,510_1_282
12420977,510_1_282
12420978,510_1_282
12420979,510_1_282
12420980,510_1_282
12420981,510_1_282
12420982,510_1_282
12420983,510_1_282
12420984,510_1_282
12420985,510_1_282
12420986,510_1_282
12420987,510_1_282
12420988,510_1_282
12420989,510_1_282
12420990,510_1_282
12420991,510_1_282
12420992,510_1_282
12420993,510_1_282
12420994,510_1_282
12420995,510_1_282
12420996,510_1_282
12420997,510_1_282
12421008,510_1_282
12420998,510_1_282
12420999,510_1_282
12421000,510_1_282
12421001,510_1_282
12421002,510_1_282
12421003,510_1_282
12421004,510_1_282
12421236,510_1_282
12421119,520_2_155
12421064,520_2_186
12421065,520_2_186
12421066,520_2_186
12421067,520_2_186
12421068,520_2_186
12421069,520_2_186
12421070,520_2_186
12421071,520_2_186
12421266,520_2_186
12421072,520_2_186
12421267,520_2_186
12421073,520_2_186
12421268,520_2_186
12421074,520_2_186
12421269,520_2_186
12421075,520_2_186
12421076,520_2_186
12421077,520_2_186
12421078,520_2_186
12421079,520_2_186
12421080,520_2_186
12421081,520_2_186
12421082,520_2_186
12421083,520_2_186
12421084,520_2_186
12421085,520_2_186
12421086,520_2_186
12421087,520_2_186
12421088,520_2_186
12421089,520_2_186
12421090,520_2_186
12421091,520_2_186
12421092,520_2_186
12421093,520_2_186
12421094,520_2_186
12421095,520_2_186
12421096,520_2_186
12421097,520_2_186
12421098,520_2_186
12421099,520_2_186
12421100,520_2_186
12421101,520_2_186
12421102,520_2_186
12421103,520_2_186
12421104,520_2_186
12421105,520_2_186
12421106,520_2_186
12421107,520_2_186
12421108,520_2_186
12421109,520_2_186
12421110,520_2_186
12421111,520_2_186
12421112,520_2_186
12421113,520_2_186
12421114,520_2_186
12421115,520_2_186
12421116,520_2_186
12421117,520_2_186
12421118,520_2_186
12421240,520_3_188
12421238,520_3_188
12421009,520_3_159
12421239,520_3_188
12421010,520_3_159
12421011,520_3_159
12421012,520_3_159
12421013,520_3_159
12421014,520_3_159
12421277,520_3_188
12421015,520_3_159
12421274,520_3_188
12421016,520_3_159
12421275,520_3_188
12421017,520_3_159
12421270,520_3_159
12421276,520_3_188
12421018,520_3_159
12421271,520_3_159
12421019,520_3_159
12421272,520_3_159
12421020,520_3_159
12421273,520_3_159
12421021,520_3_159
12421265,520_3_159
12421022,520_3_159
12421023,520_3_159
12421024,520_3_159
12421025,520_3_159
12421026,520_3_159
12421027,520_3_159
12421028,520_3_159
12421029,520_3_159
12421030,520_3_159
12421031,520_3_159
12421032,520_3_159
12421033,520_3_159
12421034,520_3_159
12421035,520_3_159
12421036,520_3_159
12421037,520_3_159
12421038,520_3_159
12421039,520_3_159
12421040,520_3_159
12421041,520_3_159
12421042,520_3_159
12421043,520_3_159
12421044,520_3_159
12421045,520_3_159
12421046,520_3_159
12421047,520_3_159
12421048,520_3_159
12421049,520_3_159
12421050,520_3_159
12421051,520_3_159
12421052,520_3_159
12421053,520_3_159
12421054,520_3_159
12421055,520_3_159
12421056,520_3_159
12421057,520_3_159
12421058,520_3_159
12421059,520_3_159
12421060,520_3_159
12421061,520_3_159
12421062,520_3_159
12421063,520_3_159
12421172,530_2_194
12421226,530_2_197
12421173,530_2_194
12421227,530_2_197
12421174,530_2_195
12421175,530_2_195
12421247,530_2_200
12421176,530_2_195
12421248,530_2_200
12421177,530_2_195
12421249,530_2_200
12421178,530_2_195
12421250,530_2_200
12421179,530_2_195
12421251,530_2_200
12421180,530_2_195
12421252,530_2_200
12421181,530_2_195
12421253,530_2_200
12421182,530_2_195
12421254,530_2_200
12421183,530_2_195
12421255,530_2_200
12421184,530_2_195
12421228,530_2_195
12421262,530_2_197
12421185,530_2_195
12421186,530_2_195
12421242,530_2_197
12421187,530_2_195
12421188,530_2_195
12421189,530_2_195
12421190,530_2_195
12421191,530_2_195
12421192,530_2_195
12421193,530_2_195
12421194,530_2_195
12421195,530_2_195
12421196,530_2_195
12421197,530_2_195
12421198,530_2_195
12421199,530_2_195
12421200,530_2_195
12421201,530_2_195
12421202,530_2_195
12421203,530_2_195
12421204,530_2_195
12421205,530_2_195
12421206,530_2_195
12421207,530_2_195
12421208,530_2_195
12421209,530_2_195
12421210,530_2_195
12421211,530_2_195
12421212,530_2_195
12421213,530_2_195
12421214,530_2_195
12421229,530_2_195
12421264,530_2_195
12421215,530_2_195
12421216,530_2_195
12421217,530_2_195
12421218,530_2_195
12421219,530_2_195
12421220,530_2_195
12421221,530_2_195
12421222,530_2_195
12421230,530_2_198
12421231,530_2_198
12421235,530_2_198
12421224,530_3_207
12421120,530_3_205
12421225,530_3_207
12421121,530_3_205
12421122,530_3_205
12421256,530_3_207
12421123,530_3_205
12421257,530_3_207
12421124,530_3_205
12421258,530_3_207
12421125,530_3_205
12421259,530_3_207
12421126,530_3_205
12421260,530_3_207
12421127,530_3_205
12421261,530_3_207
12421128,530_3_205
12421244,530_3_207
12421129,530_3_205
12421245,530_3_207
12421130,530_3_205
12421246,530_3_207
12421131,530_3_205
12421243,530_3_207
12421132,530_3_205
12421133,530_3_205
12421241,530_3_207
12421134,530_3_205
12421135,530_3_205
12421136,530_3_205
12421137,530_3_205
12421138,530_3_205
12421139,530_3_205
12421140,530_3_205
12421141,530_3_205
12421142,530_3_205
12421143,530_3_205
12421144,530_3_205
12421145,530_3_205
12421146,530_3_205
12421147,530_3_205
12421148,530_3_205
12421149,530_3_205
12421150,530_3_205
12421151,530_3_205
12421152,530_3_205
12421153,530_3_205
12421154,530_3_205
12421155,530_3_205
12421156,530_3_205
12421157,530_3_205
12421158,530_3_205
12421334,530_3_207
12421159,530_3_205
12421335,530_3_207
12421160,530_3_205
12421161,530_3_205
12421162,530_3_205
12421163,530_3_205
12421164,530_3_205
12421263,530_3_205
12421165,530_3_205
12421166,530_3_205
12421167,530_3_205
12421168,530_3_205
12421169,530_3_205
12421170,530_3_205
12421171,530_3_205
12421223,530_3_205
12421232,530_3_208
12421233,530_3_208
12421234,530_3_208
12360322,510_0_269
12360145,510_0_281
12360323,510_0_269
12360146,510_0_281
12360147,510_0_281
12360148,510_0_281
12360149,510_0_281
12360333,510_0_281
12360150,510_0_281
12360326,510_0_281
12360151,510_0_281
12360329,510_0_281
12360152,510_0_281
12360330,510_0_281
12360153,510_0_281
12360154,510_0_281
12360186,510_0_281
12360155,510_0_281
12360187,510_0_281
12360156,510_0_281
12360188,510_0_281
12360157,510_0_281
12360189,510_0_281
12360158,510_0_281
12360190,510_0_281
12360159,510_0_281
12360191,510_0_281
12360160,510_0_281
12360192,510_0_281
12360161,510_0_281
12360193,510_0_281
12360162,510_0_281
12360194,510_0_281
12360163,510_0_281
12360195,510_0_281
12360164,510_0_281
12360196,510_0_281
12360165,510_0_281
12360197,510_0_281
12360166,510_0_281
12360198,510_0_281
12360167,510_0_281
12360199,510_0_281
12360168,510_0_281
12360200,510_0_281
12360169,510_0_281
12360201,510_0_281
12360170,510_0_281
12360202,510_0_281
12360171,510_0_281
12360203,510_0_281
12360172,510_0_281
12360204,510_0_281
12360173,510_0_281
12360205,510_0_281
12360174,510_0_281
12360082,510_0_281
12360175,510_0_281
12360081,510_0_281
12360176,510_0_281
12360093,510_0_281
12360177,510_0_281
12360280,510_0_281
12360178,510_0_281
12360179,510_0_281
12360180,510_0_281
12360181,510_0_281
12360182,510_0_281
12360183,510_0_281
12360184,510_0_281
12360185,510_0_281
12360089,510_1_251
12360088,510_1_251
12360325,510_1_282
12360324,510_1_282
12360083,510_1_282
12360084,510_1_282
12360334,510_1_251
12360085,510_1_282
12360335,510_1_251
12360086,510_1_282
12360328,510_1_251
12360087,510_1_282
12360331,510_1_282
12360090,510_1_282
12360327,510_1_282
12360092,510_1_282
12360332,510_1_282
12360094,510_1_282
12360095,510_1_282
12360096,510_1_282
12360097,510_1_282
12360098,510_1_282
12360099,510_1_282
12360100,510_1_282
12360101,510_1_282
12360102,510_1_282
12360103,510_1_282
12360104,510_1_282
12360105,510_1_282
12360106,510_1_282
12360107,510_1_282
12360108,510_1_282
12360109,510_1_282
12360110,510_1_282
12360111,510_1_282
12360112,510_1_282
12360113,510_1_282
12360114,510_1_282
12360115,510_1_282
12360116,510_1_282
12360117,510_1_282
12360118,510_1_282
12360119,510_1_282
12360120,510_1_282
